premise,hypothesis,genre,label
Do you watch that?,Did you like it?,facetoface,2
"We learned all of those and the fairy tales, the classics, she read all of those to us.",She never read to us.,facetoface,2
) for the ironic title of his dystopic novel.,For the title to his book about a utopian society is it is non-ironic.,verbatim,2
"Elbert, I just want to ask you uh, some questions about your experience with uh, stories.",I need to know about your experience with film. ,facetoface,2
"It has been a busy time, for we have an ambitious agenda for growth and development.",It's been a very slow time because everything is the same.,letters,2
"Campbell held that the ancient mythologies and religions are allegorical and that there was no real distinction between gods and goddesses, who were given sexual identity when in human form only to make them more meaningful.",God doesn't exist. ,verbatim,2
"Now where did you, when you were hearing these stories, your mother was telling them to you, where were you living at the time?",You mother did not tell you stories.,facetoface,2
"I recently purchased a new computer, and, because it operated on a system different from the one of my old computer, I asked a few friends to recommend a word-processing package that I might.find useful.",I already knew how to use the OS that my new machine runs.,verbatim,2
This plan is one more reason to preserve the perennially endangered Endangered Species Act -the most effective wildlife law ever passed.,This plan shows us that we need to do away with the Endangered Species act.,letters,2
"But it wasn't like Daddy's Little Wannabe Tomboy, thing anymore, you know.",I continued to be viewed as just a tomboy.,facetoface,2
"Unfortunately, the mistake is compounded and perpetuated by dragging in expressions like man in the street, the average working man , and others, and, as a result, the entire argument degenerates.",Expressions like man in the street help further the argument in question.,verbatim,2
We're told that one aircraft is down but we do not have a pilot report that did it.,We're told that all of the aircraft are down and which pilots took action.,nineeleven,2
Gifts of $100.00 are more are recognized through various ways by the school.,"Donations of less than $1,000,000 dollars will be considered negligible.",letters,2
"The forty operations indicated in the figure may require only twelve minutes if the operators are working at 100 percent efficiency, but any given shirt still takes twenty working days to pass through the plant.","If operators are operating at 100 percent efficiency, operations can take as much as 2 hours.",oup,2
Sweeney We are flying low.,Sweeney Todd was the name of the plane.,nineeleven,2
He searched along the plane's projected flight path and the airspace to the southwest where it had started to turn.,He never knew what the projected flight plan was.,nineeleven,2
"Our answer to that is, we stay focused on our mission of empowerment of women and their families.",We have strayed from our mission and no longer help out families in need.,letters,2
Do you still want to be a nurse or--?,Do you still want to be a dinosaur when you grow up?,facetoface,2
"The Indianapolis YWCA is an open, supportive organization concerned with women and families; providing opportunities to develop skills, knowledge and resources in the areas of health, self-awareness and leadership.",The Indianapolis YWCA does not support women and families.,letters,2
"Men are seldom assigned to review them, possibly because the editor fears that they will be either ignorant of or unsympathetic to the issues raised, if not biased against them, or because the editor is a woman.",Men usually assigned their work to review.,verbatim,2
"As the lead pilot explained, I reverted to the Russian threat.",The Russian threat was forgotten.,nineeleven,2
Nostalgia for Islam's past glory remains a powerful force.,The nostalgia for Islam's past prestige is nonexistent.,nineeleven,2
"Just because, you know, she knows how I am, I guess.",She doesn't know what I am like at all.,facetoface,2
"Some, like French, Spanish, Italian, and Portuguese, had more in common with one another than they did with, say, German, English, Swedish, Danish, and Dutch, which, in turn, bore only a remote resemblance to Russian and Polish, on the one hand, and the two extant varieties of, say, Gaelic, on the other.",The Russian language is very similar in form and structure to French and Spanish.,verbatim,2
One recipient of a call from the aircraft recounted specifically asking her caller whether the hijackers had guns.,Somebody who received a call from the plane asked her caller if the hijackers had sticks.,nineeleven,2
// The gas station part.,The car wash part.,facetoface,2
Please join us as we continue to rebuild this historic neighborhood into a place of pride and community strength.,We will continue to demolish the historic neighborhood to make way for new condos.,letters,2
"Uh, they're speculating it's from the aircraft.",They do not think it is from the aircraft.,nineeleven,2
"Indeed, it is not clear to us that the video teleconference was fully under way before 9:37, when the Pentagon was struck.",The discussion had ended 20 minutes before the crash.,nineeleven,2
We wouldn't exist if the need weren't there.,We're here regardless of whether or not there's a problem.,letters,2
What's your favorite toy?,Who's your favorite superhero?,facetoface,2
The creation of a national highway system in the 1950s further fostered the development of mass retailing by opening vast new spaces in suburban malls.,The national highway system was a blow to mass retailing.,oup,2
"The airlines bore responsibility, too.","The airlines were not responsible, the FAA was.",nineeleven,2
Any Muslim who rejects his ideas is just one more nonbeliever worthy of destruction.,Muslims can freely reject his ideas without fear of condemnation.,nineeleven,2
He made a face too.,He didn't show his face.,oup,2
"And then, like now that I'm in college, like I call her, like all the time and it won't occur that I should talk to my dad, too!",I call and talk to my dad all the time.,facetoface,2
"At the very least, you'll give one child the chance to see God's face, and feel His love.","At the very least, you will lead a child to turn to drugs and crime.",letters,2
"In those days, people as a rule did not take much care of phonograph records.",People took great care of phonograph records.,verbatim,2
"And, and years later we ended up living in the place where that took place and the, uh, and it was not something that was, uh, not a subject that people liked to talk about because many of the people in town knew the young man who was charged with that murder.",Years later we did not end up living in the place.,facetoface,2
The definition in the Third Unabridged was a model of clarity compared with that.,The new definition is very hard to understand.,verbatim,2
"He found lodgings with Younis Khalis, the head of one of the main mujahideen factions.",Younis Khalis did not have any connections to mujahideen factions.,nineeleven,2
Thank you again for sending me the information on your $25 reasonable request direct mail appeal as well as your detailed analysis of results.,"Not only were the results of your analysis inaccurate, they were also ridiculous.",letters,2
"As for belly dancers, not only have I never heard of a male belly dancer but find the very idea more exotic than erotic.",I think male belly dancers would be simply disgusting.,verbatim,2
It carried its full capacity of nine flight attendants.,There were only two attendants carried on the plane.,nineeleven,2
The early phases of the Industrial Revolution in England were closely linked to the mechanization of the textile industry and its transfer from the home to the factory.,Early phases of the Industrial Revolution in England were linked to humans.,oup,2
"The sociocultural vision is very dierent from behaviorism, which views development as directly imposed, or shaped, by external forces.",Behaviorism does not view development as directly shaped by external forces.,oup,2
"I know most of you will find it hard to believe, but we are about to celebrate our 35th Anniversary.",It is the 40th anniversary. ,letters,2
"This method helps children move beyond concrete objects by looking for higher-order relationships'in Sydney's case, categorizing puzzle pieces by color and shape.",Sydney's case is categorized by puzzle pieces with same shapes of rectangles.,oup,2
"I would like to look for a job in education, possibly teaching elementary school, um, hopefully up north I would rather do that up north, so--",I am not looking for a job.,facetoface,2
Benson's action picture in Lucia in London (Chapter 8):  Georgie stepped on a beautiful pansy. ,Georgie crushed a an horrible looking flower in Chapter 8 of Lucia in London.,verbatim,2
We need your participation in our activities and your financial support to help make our goals happen.,We don't need participation or funding from anyone to make our goals happen.,letters,2
She then told of the stabbings of the two flight attendants.,The flight attendants never found out about the stabbing.,nineeleven,2
It was about the same time when all the space program was getting started off and I was in the first grade when the United States launched the first satellite and I was in the second grade when the first manned space capsule was sent up and because of what was going on at the time it was real interesting.,I was an adult when the U.S. space program started. ,facetoface,2
Can you remember the first story that you can remember anyone telling you some of the first memories of someone telling you a story?,What was the first story you wrote?,facetoface,2
"Payment of $1,000 (or more) may be made now or at anytime before December 31, 1993.",Payments may be as little as $10.,letters,2
"Although each has made valuable contributions to our understanding, a new, more powerful view of the meaning of young children's play has arrived on the scene, thanks to Vygotsky's sociocultural theory.",Vygotsky's sociocultural theory contributed very little to our understanding of the meaning of young children's play. ,oup,2
"At 8:23, the dispatcher tried unsuccessfully to contact the aircraft.",The dispatcher reached was able to contact the aircraft at 8:23.,nineeleven,2
"Adjust the task to an appropriately challenging level, and tailor teaching and assistance to the child's changing needs.",The needs of children don't change and as such there's no need to adjust the challenging level of the task.,oup,2
"As Damon's message suggests, in building an eective vision of child development and child rearing, neither the child's inner thoughts and feelings nor the role of adult guidance can be singularly extolled or wholeheartedly ignored.","According to Damon, both the child's inner thoughts and feeling should be ignored.",oup,2
Now he comes running out from there whenever he sees Harry.,Whenever he sees Harry he runs and hides.,letters,2
This was later determined to have been Flight 77.,This was determined to be Flight 88 much later.,nineeleven,2
That would be an interesting day.,That should make for a mundane day.,verbatim,2
Excitement abounds as some 300 students and proud parents and grandparents fill the IUPUI Conference Center for the event.,Around 100 sad students are at the IUPUI Conference Center.,letters,2
"Adjective, being before especially in time or arrangement",Adjectives never refer to a specific point in time.,verbatim,2
"The disadvantage of this kind of machine is that it makes seams that are not as secure as the lockstitch; in addition, the appearance of the seam from the top and bottom of the fabric is different.",This machine makes seams that are more secure than the lockstitch.,oup,2
"The slang of one military generation passes on to the next, so the Marines who called the Koreans gooks in the '50s and the Vietnamese gooks in the '60s and '70s were the linguistic heirs of the Marines who called the Nicaraguans gooks in 1912.",All slang terms used by one military generation are completely abandoned by future military generations. ,verbatim,2
"He then discovered, to his surprise, that the Langley fighters were not headed north toward the Baltimore area as instructed, but east over the ocean.",The fighters were headed to Baltimore. ,nineeleven,2
But I'm never going to take the knives out.,I have plans to take out the knives as soon as possible.,facetoface,2
"Instead, they obey their caregivers and go to bed.",They disobeyed their caregivers and refused to go to bed.,oup,2
"Oftener than not, use of language establishes membership and social-cum-educational rank as clearly as any parchment.",Membership is not at all contingent on the way in which language is used.,verbatim,2
Here the answer is a definite yes.,The answer is no.,oup,2
"If any of us at the dental school can be of assistance, please write or call.",The dental school doesn't not accept letters or phone calls.,letters,2
"We'll welcome their call and do our best to help them through the difficult time, so they can get on with their lives.",We are not in a position to help them through their hardships.,letters,2
"Miyares' repeated trips to sick call basically boiled down to, get your act together and get back in the field, or we'll make you a private again sergeant.",The complete lack of sick visits on Miyares' record meant that he was due a promotion.,letters,2
"In particular, advanced practices in distribution and modular production interact with each other because they both reduce throughput time.",Advanced practices are too complex to reduce throughput time.,oup,2
The knife and motor are supported above the base plate by a frame.,The knife and motor are supported over the top plate.,oup,2
"He learned in the tunnel that the Pentagon had been hit, and he saw television coverage of smoke coming from the building.",There was no television coverage of any of the events.  ,nineeleven,2
"One other technical innovation deserves mention here, partly because it illustrates why the most sophisticated equipment is not always appropriate for factory operations.",More complicated machinery is always appropriate in a factory setting.,oup,2
How should I start?,Would you like me to go first?,facetoface,2
"The passengers continued their assault and at 10:02:23, a hijacker said, Pull it down!",The assault by the passengers did not begin until 10:10:00.,nineeleven,2
"The most important lesson we can take from Miller's provocative findings is that when parents and teachers take time to construct narratives with and about the young child, they create a  zone  that spurs children to weave moral and social rules into their self-definitions and to behave accordingly.",Constructing narratives has no impact on how a child behaves.,oup,2
It is not clear how the shootdown order was communicated within NORAD.,It is crystal clear how the shootdown order was communicated within NORAD. ,nineeleven,2
They can change the tone of people's voice yes.,People's tone of voice can't ever be changed.,facetoface,2
Do you remember being read to when you were little?,Do you remember reading to your mother when she was a child?,facetoface,2
Thanks for your courtesy in reviewing this request.,I wish you had shown more courtesy with my request. ,letters,2
To our knowledge none of them had ever flown an actual airliner before.,They were all expert pilots.,nineeleven,2
"Nothing I re, that I recall.","Yes, lots of things I remember.",facetoface,2
"They made up stories sometimes, my mother in particular, she made up stories.","My mother didn't make up any stories, only they did. ",facetoface,2
"Thanks to the support United Way of Central Indiana receives from people like you, there are hundreds of stories like Cecilia's.",United Way gets no support.,letters,2
You would open the back door and you felt like you were big stuff.,"When you open the back door and you get off, people would laugh at you for having such an ugly car.",facetoface,2
"Well, probably the favorite book I had, this is a little different I had The Giant Golden Book of Astronomy, which I got when I was in the second grade and I read it cover to cover till I wore it out.",I didn't read any books on astronomy until I was in the 10th grade. ,facetoface,2
Not only are they winning awards around town but many will be presented with scholarships or gift certificates on April 30th at the annual Awards and Honors Ceremony.,There will be an Honors Ceremony on March 5th.,letters,2
"All the hijackers had assigned seats in first class, and they seem to have used them.",The hijackers could not afford first class and sat in the back. ,nineeleven,2
So now I'm going to run three pools over the summer.,I'm not going to have anything to do with pools this summer.,facetoface,2
"We would all slide the windows down on the bus open the door, stick your head out the door, you couldn't hear anything coming that way, you couldn't hear anything coming the other way, and he'd just drop it in low and gun it, we would make it another morning.",We would stick our heads out the window where we could hear clearly the cars coming.,facetoface,2
"Two minutes later, staff reported that they were still trying to locate Secretary Rumsfeld and Vice Chairman Myers.",Staff reported they getting Rumsfeld to safety.,nineeleven,2
"In fact, our analysis of the HCTAR data shows that the probability of adopting shipping container markers and modular production significantly increases if both bar codes and EDI have already been implemented.","We did not analyze data from HCTAR, because it is unreliable.",oup,2
"The utopian communes of anarchists, socialists, and hippies, for example, have not even dented it.",The utopian communes have succeeded in denting it.,verbatim,2
"That's a little bit of pressure, though.",That amount of pressure will kill anyone.,facetoface,2
"To save this precious, historical land from developers, Audubon worked with a local bank and purchased this land for preservation.",Audubon didn't purchase the land.,letters,2
There's still time to be listed in the ALUMNI BULLETIN and for us to send you an invitation to the Century Club reception on May 3rd.,There is no longer any time to be listed int he ALUMNI BULLETIN. ,letters,2
There are many difficulties inherent in adducing citational evidence unsupported by frequency.,There are many difficulties citing evidence by frequency. ,verbatim,2
"The video footage indicates that he was carrying an unidentified item in his back pocket, clipped to its rim.","As there was no video footage, witnesses said his back pockets were empty.",nineeleven,2
"Although research is beginning to provide answers regarding factors that may increase the risk for SIDS and suggest actions parents can take to reduce the risks, these measures will not save all babies.",Research fails to give us any answers about what causes SIDS.,letters,2
Similar meetings between Iraqi officials and Bin Ladin or his aides may have occurred in 1999 during a period of some reported strains with the Taliban.,Iraqi officials never met Bin Laden or his compatriots before 2007. ,nineeleven,2
Your support is vital and your generosity will make a real difference.,Your support won't make a difference.,letters,2
"Students acquire experience through faculty-supervised clinics, trial practice courses, moot court, client counseling, and pro bono programs",Students will not gain any useful experience here.  ,letters,2
Did he ever tell you any other stories?,Did he let you watch tv?,facetoface,2
"If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now.","These special children need no direction as they will become successful, productive adults all on their own. ",letters,2
"As surveys have shown that etymological information is the least often sought after, making the average user wade through the etymology before getting to the definition has always seemed pointless and irritating to me; besides, it is unlikely that the serious, consistent seeker of etymological information is likely to use anything but the OED or a major etymological dictionary.",Surveys have shown that the definition is the information least sought after.,verbatim,2
"It is as if you looked up, say, infer/imply in a usage manual and the author's treatment, in place of an explanation and sound advice, were an unpleasant diatribe against anyone so dense and rude as to have had to look up the entry to begin with.","It's as though the author stripped all of the personality out of the entries, and left only dry facts.",verbatim,2
"The business grew and eventually, he was helping thousands nationwide.",His company shrank and he ended up helping only a few hundred. ,letters,2
"That's best thing, that's the best play right now.",That is the worst at the moment.,nineeleven,2
"These were part of a larger network used by diverse organizations for recruiting and training fighters for Islamic insurgencies in such places as Tajikistan, Kashmir, and Chechnya.","Islamic insurgents did not train in the Middle East, preferring to travel to Russia for easy access to Soviet-era arms. ",nineeleven,2
"Tuition for the 1999-2000 school year is $6,250 and is expected to go up next year.",Tuition fees have been decreasing with each passing year. ,letters,2
She got gangrene in her foot and he said if you don't quit smoking you're going to lose your foot.,She will not lose her foot if she keeps smoking. ,facetoface,2
"A moment later, the clear, high-pitched sound of the whistle could be heard over the Rabbi's final shofar blast.",The whistle didn't make any sound.,oup,2
Have you ever read any books from foreign authors?,Have you read any books from local authors?,facetoface,2
"We didn't get to spend any time with each other and just being married, and, you know, within a year or so or a year or two it was, um, Kim being unfamiliar with, with New York City and not really liking it very much.",Kim adored New York City and was quite familiar with it. ,facetoface,2
The problem was solved simply by using an already standard character that had a similar sound to what the Viet called themselves.,The problem remained intractable because it was impossible to substitute other characters.,verbatim,2
"OK, I said, So, how do we do it?",I knew how to do it. ,facetoface,2
The Command Center and FAA headquarters watched it too.,The Command Center and FAA headquarters had no knowledge of the situation.,nineeleven,2
"On his way home, he shares the story with four people at a street corner.",He tells the story to five people on the street.,letters,2
"Yeah, that's true.",That was completely false.,facetoface,2
"At 8:28, Boston Center called the Command Center in Herndon to advise that it believed American 11 had been hijacked and was heading toward New York Center's airspace.",Houston Center called the Command center in Herndon.,nineeleven,2
Barn is compounded from the Old English words beren `barley' + ern `house.,Barn comes from Latin roots,verbatim,2
Bin Ladin maintained connections in the Bosnian conflict as well.,Bin Ladin lost his connections in the conflict when they all turned against him.,nineeleven,2
"Rounding a bend, with the sun now behind us, the show suddenly transforms to green moss, yellow sand, blue-green conifers.","We cannot see green moss, yellow sand, and blue-green conifers.",letters,2
"Unfortunately, most American employers do not provide this option, and many parents'especially, single parents'cannot aord it.",Every parent is entitled care afforded by this option.,oup,2
And do you read a lot?,I know you can't read.,facetoface,2
"According to contemporaneous notes, at 9:55 the Vice President was still on the phone with the President advising that three planes were missing and one had hit the Pentagon.",The President called the Vice President to tell him the plane hit the Pentagon.,nineeleven,2
Bin Ladin began delivering diatribes against the United States before he left Saudi Arabia.,Bin Laden never lived in Saudi Arabia.,nineeleven,2
"Probably Lois, your Aunt Lois.",It isn't your aunt or Lois.,facetoface,2
And we don't waste money.,We waste lots and lots of money.,letters,2
"A Stitch in Time is organized into five sections, roughly corresponding to the channel components.",It was divided into seven sections.,oup,2
"But while the effort failed, it shows what Bin Ladin and his associates hoped to do.","Despite the effort's failure, Bin Ladin and his associates' goals remained a mystery.",nineeleven,2
History and Political Context Few fundamentalist movements in the Islamic world gained lasting political power.,There is no correlation between the fundamentalist movements and politics.,nineeleven,2
"It is safe to say that lean retailers have also come out ahead, given their rapid growth in relation to, and at the expense of, traditional retailers in many different retail channels.","Lean retailers have grown at a very slow, but consistent pace.",oup,2
"We really do appreciate your efforts, whatever amount you can contribute.",We are pissed off if you can't give us more than two thousand dollars. ,letters,2
"Let me emphasize  by further extending,  in the quote above.","The quote above merely outlines the issue, it has no emphasis really.",verbatim,2
Why is reading so important?,The reading is not important.,facetoface,2
"The flight had taken off just as American 11 was being hijacked, and at 8:42 the United 175 flight crew completed their report on a suspicious transmission overheard from another plane (which turned out to have been Flight 11) just after takeoff.",The United flight crew knew nothing about American 11.,nineeleven,2
"Man as a False Generic,  M and S question whether the definitions  2.","Man as all Original, M questions the commentary.",verbatim,2
One spoke very little English and one spoke excellent English.,Both men spoke perfect English to each other.,nineeleven,2
"Yiddish never apologizes for what it is'the earthy, wise soul of an expressive people learning that life is but a mingled yarn, good and ill together.",Yiddish is really only for the good times in life.,verbatim,2
Both individuals agreed that the teleconference played no role in coordinating a response to the attacks of 9/11.,Both stated that the teleconference was accountable for how the reaction to 9/11 was organized.,nineeleven,2
"As the above sampling of concerns reveals, today's parents are not just worried about major transitions and traumas, such as the impact of marital breakup or community violence.",Parent's these day's aren't concerned about major transitions.,oup,2
"However, some recent studies explore the connection between development of linguistic gender and sex/gender, and the question of anatomically determined language is fashionable.)",Studies have revealed no connection between linguistic gender and anatomy.,verbatim,2
" Laura has! declared Sophie, glancing at me.","Sophie looked away from me as she declared, ""Laura has!""",oup,2
GENI organizes teacher workshops for K-12 teachers and assists them in developing geography teaching materials for classroom use.,GENI does not assist teachers at all. ,letters,2
"At the dawn of a new millennium, a fresh set of theories of child development has blossomed.","At the new millennium, child development became stagnant and unstudied.",oup,2
This simple fact of sewing makes it very difficult to automate the process.,It is quite easy to automate the process.,oup,2
"Focusing on these two definitions, it must be conceded that naive users who did not know the meaning of Boolean or of Boolean algebra before going to either dictionary are unlikely to come away any the wiser.",Uniformed readers will have no issue understanding the content.,verbatim,2
I just kept reading until I finally had read almost every one of them.,I didn't read any of the books.,facetoface,2
"'If it were not for the services they provide us, we older persons would not be able to get around to do our business, such as visits to doctors, grocery and drug stores.",Older people would still have transportation with out the service.,letters,2
"It only takes three quick, easy steps to obtain a matching gift from your (or your spouse's) employer to enhance your donation to the Indiana University School of Law -Indianapolis.",You can get your employer to make a matching gift if several difficult steps are taken.,letters,2
"So you see the purpose of this fund is about need and helping worthy, but less fortunate students, who without your help would not be able to attend the school of their choice.","Any student, regardless of need, can apply for financial assistance from the fund.",letters,2
"Not until 1998 did al Qaeda undertake a major terrorist operation of its own, in large part because Bin Ladin lost his base in Sudan.",al Qaeda's first major terrorist attack was in 1993.,nineeleven,2
It is wonderful to be able to write this letter to you as a special friend of the Leukemia Society of America.,"It is wonderful to be able to write this letter to you, as a special friend of my wife.",letters,2
Or the flight attendants may just have been in their way.,There was no way possible that the flight attendants were in the way. ,nineeleven,2
Laser-cutting equipment must be totally enclosed to be safe for human operators.,Laser-cutting machines must be used in an open an airy area for it to work well.,oup,2
Readiness for Narrative.,Unprepared for narrative.,oup,2
"And now as a trustee for our local Chapter, I'm seeing first hand how our volunteer efforts are paying off for kids like Nicholas.","Since leaving the local Chapter, I don't know how the children are getting on.",letters,2
"Um, I like this area a whole lot and it's, it's growing so much and I just want to be near my family so I can take care of them whenever they get older.",I really despise living in this location and would prefer to be farther away from my relatives. ,facetoface,2
My mom knows.,My mother does not know about this.,facetoface,2
"For example, because of wage differentials between the countries, U.S. apparel-makers would need to be 2.5 times more productive than firms in Hong Kong to be  competitive. ","U.S. apparel makers were far ahead of Hong Kong firms, forcing them to try and keep up.",oup,2
"(The computer age term,  spaghetti code,  derives from the same pasta-related idea as macaronic, but more obviously so.)",Spaghetti code has always been a phrase,verbatim,2
No finer education is available-anywhere.,"There is great education available in many places, some places better than us. ",letters,2
 From Home Work to Modern Manufacture,Manufacturing has remained unchanged for centuries.,oup,2
"At the conclusion of this vast exercise, done without the aid of computers, there emerged a pattern of familial relationships that linked together languages spoken, in earlier times, from Britain as far east as Chinese Turkestan and from India as far north as Lappland.","Despite the help of the most powerful supercomputer in existence, the exercise failed.",verbatim,2
"You can find out more about our work and environmental developments on Beacon Hill at ELM' s website, www.EnvironmentalLeague.org.","Since the ELM shut down, please use Google search to find out about our work and the environment.",letters,2
"But the parent who fails to respond promptly and predictably, intervening only after the baby has become extremely agitated, teaches the infant to rise rapidly to intense distress.",The infant does not learn anything when the mother or father does not respond quickly and predictably.,oup,2
"Many of the thirsty crowd were veterans, as were many of the bartenders.",None of the bartenders were veterans.,verbatim,2
"Indiana residents (4,400 of our 5,980 alumni) may also take advantage of the Indiana Tax Credit (Form CC-40).",Residents of Idaho may partake in this tax credit form also.,letters,2
"If you want to keep on, that's fine, but, so much time!","If you want to keep going, that is not okay at all. No way.",facetoface,2
"Both dictionaries list abbreviations and biographical and geographical entries in separate sections at the back, a practice I have never liked.",I have no issues with entries at the back of a dictionary.,verbatim,2
"But we know that at 10:31, General Larry Arnold instructed his staff to broadcast the following over a NORAD instant messaging  10:31 Vice president has cleared to us to intercept tracks of interest and shoot them down if they do not respond per [General Arnold].",General Larry Arnold told his staff to broadcast over a NORAD messaging service at 10:31 that the Vice president had said to hold off on shooting down any hijacked planes until the President could be reached.,nineeleven,2
"In fact, a production line is probably never in perfect balance.",Most production lines are probably always kept in perfect balance.,oup,2
Contact my office in the fall for the schedule and listing of this years' artists.,We cannot tell you what the artists' schedule will be.,letters,2
End of digression and back to MUSKRAT-KAT- Muskrat Ramble is credited to Edward  Kid  Ory and Ray Gilbert.,Ory and Gilbert had nothing to do with Muskrat Ramble.,verbatim,2
Community needs are increasing and your help is needed more than ever.,"Community needs are decreasing, more help is not needed.",letters,2
"And, as a Palestinian, he saw Israel as the top priority for the next stage.",He was an American.,nineeleven,2
I hope you will take this opportunity to make a contribution to support SEND's homeownership work.,I hope you'll take this donation from SEND.,letters,2
"At 9:34, the Command Center relayed the information concerning United 93 to FAA headquarters.", the Command Center relayed the information concerning United 93 to NASA headquarters,nineeleven,2
Yeah that's one that I like.,I don't like that one.,facetoface,2
FAA headquarters began to follow the hijack protocol but did not contact the NMCC to request a fighter escort.,"As soon as it began to follow the hijacking protocol, the FFA headquarters contacted the NMCC.",nineeleven,2
Thank you for your past help and your continued support.,They did not thank them for their help or support.,letters,2
"At the same time, the company began to redesign its logistics system'the method it used to move goods from suppliers, through warehouses, and to delivery at stores.",Goods were moved directly from the suppliers to the stores.,oup,2
"As a member , your voice will be added to those of others across the state, with the message that we can and must create caring communities that support families and shelter children.","As a member, your voice will be heard only within the organization.",letters,2
"Finally, as children participate in narratives and listen to those of others, they acquire culturally accepted ways for negotiating clashing viewpoints.",Hearing differing narratives causes children to cling more tightly to their world views.,oup,2
"Planes, as in plural.",Only one plane.,nineeleven,2
"An arresting one occurs in A Passage to India (Chapter XXI) in which Forster describes a small building as  a flimsy and frivolous erection,  while in The Mayor of Casterbridge (Chapter XVI) the Mayor himself  beheld the unattractive exterior of Farfrae's erection. ",The word erevtion was not seen in the book a single time. ,verbatim,2
"Unlike the women's industry, where style has always mattered more, relatively large men's apparel manufacturers such as Haggar; Hart, Schaffner, and Marx; Fruit of the Loom; Arrow Shirt Company; and Hathaway Shirt emerged, seeking to capture economies of scale.","There aren't any men's apparel manufacturers, only women's manufacturers.",oup,2
"And I said to him, I'm not going to be able to go.",I was excited to be able to go to the event.,facetoface,2
Several FAA air traffic control officials told us it was the air carriers' responsibility to notify their planes of security problems.,Air traffic control officials did not think that air carriers were responsible for notifying their planes of security problems.,nineeleven,2
Establishing the target customer base is therefore a critical first step in any merchandising strategy.,The first step in any merchandising strategy would be to develop concept art.,oup,2
".  Substantively, if not literally, she made a morox.",She didn't make a morox.,verbatim,2
I am pleased to tell you that we have had a positive response to the letter.,We have had a really negative response to the letter. ,letters,2
"A decade of conflict in Afghanistan, from 1979 to 1989, gave Islamist extremists a rallying point and training field.",There was a lot of conflict in Afghanistan which make Islamist extremists much weaker.,nineeleven,2
Please call Sharyl Hamblen at 921-2049 or Kim Gattle at 921-2056 if you have any questions.,Call Sharyl or Ken if you want to talk about your donation.,letters,2
A small capital in Czechoslovakia ,A large town in Czechoslovakia.,verbatim,2
"But the highest-level Defense Department officials relied on the NMCC's air threat conference, in which the FAA did not participate for the first 48 minutes.",Defense Department officials relied on the NMCC's air threat conference which included the FAA from the beginning.,nineeleven,2
" Address your remarks to the chair  illustrates metonymy, a figure of speech in which something is called by the name of something else associated with it.",All speech is ment to be understood literally as it is spoken.,verbatim,2
"At 8:34, the Boston Center controller received a third transmission from American 11:",The Boston Center controller never got a third transmission from American 11 because it had crashed.,nineeleven,2
"At that time, and now later on she, she lives at the library just about.",She moved away from the library at that time.,facetoface,2
Every meter of fabric destined for apparel production is normally inspected by the textile manufacturer.,Textile manufacturers send their goods to the clothing manufacturers without any form of quality evaluation.,oup,2
"Steven Schimmele Vice President, Class of 1992","Steven Schimmele, Class of 1995, President.",letters,2
"The campus also can serve as a community forum, sponsoring public lectures by authorities on issues in the news.",The campus has no capacity to serve as a community forum.,letters,2
"There are many other, lesser factors at work, but taken together, all tend toward standardization, especially as the older speakers die off.",There are no older speakers.,verbatim,2
"Hence, the term isogloss , from iso - `same' + gloss `word,' to describe the line on a map where the terms are of equal distribution.",An isogloss has nothing to do with maps. ,verbatim,2
"I am happy to report that we have reached our 50 person minimum and the Class of '58 will be celebrating, as planned, at the Holiday Inn on Saturday, September 18 at 6:30.",Unfortunately we can not set the Holiday Inn as the place as we haven't got the required number of attendees.,letters,2
Almost all home machines are lockstitch machines.,None of the home machines are lockstitch machines.,oup,2
" No, he is a hijack.",Everyone on the plane is safe and there was a simple plane malfunction.,nineeleven,2
"'  Perhaps it was so called because it opens in morning and closes at night, or because of its eyelike shape.",Perhaps it was called so because of its arm like shape.,verbatim,2
This was United 175's last communication with the ground.,United 175 was able to maintain contact after this.,nineeleven,2
Please note that on your calendar.,Please disregard that. ,letters,2
"Al Qaeda helped Jemaah Islamiya (JI), a nascent organization headed by Indonesian Islamists with cells scattered across Malaysia, Singapore, Indonesia, and the Philippines.",Jemaah Islamiya was unassisted in its operations for the entirety of its existence. ,nineeleven,2
"I can remember Mom and Dad saying Grandmom in the kitchen hollering, Daddy, Daddy, Daddy I wish you wouldn't talk like that in front of the girls.",I wish you would speak like that more often in front of the girls.,facetoface,2
"33 By 1994, the Saudi government would freeze his financial assets and revoke his citizenship.",The Saudi government let him keep his citizenship.,nineeleven,2
"And uh, somewhere in the middle of VA.",Very far from VA.,facetoface,2
Here are just some of the services your gift can provide.,"Your gift can't provide any service, it's completely useless.",letters,2
So I liked that.,I did not like that at all.,facetoface,2
I couldn't have done it.,Oh I could have done it if I wanted to.,facetoface,2
"At that point in time, the Langley pilots did not know the threat they were facing, did not know where United 93 was located, and did not have shootdown authorization.",The Langley pilots were fully aware of the threat and situation and had authorization.,nineeleven,2
How about making their publicity buyer-friendlier as well?,We need to have less of an input into publicity from buyers.,verbatim,2
"Uh, well, would you care to relate the story to me now?",I hope I conveyed the message of the story clearly to you.,facetoface,2
